721,1.332,6.70E+02
723,1.349,6.72E+02
725,1.351,6.75E+02
727,1.347,6.78E+02
729,1.32,6.80E+02
731,1.327,6.83E+02
733,1.319,6.86E+02
735,1.31,6.88E+02
737,1.308,6.91E+02
739,1.279,6.94E+02
741,1.259,6.96E+02
743,1.287,6.99E+02
745,1.28,7.01E+02
747,1.284,7.04E+02
749,1.271,7.06E+02
751,1.263,7.09E+02
753,1.26,7.11E+02
755,1.256,7.14E+02
757,1.249,7.16E+02
759,1.241,7.19E+02
761,1.238,7.21E+02
763,1.242,7.24E+02
765,1.222,7.26E+02
767,1.186,7.29E+02
769,1.204,7.31E+02
771,1.205,7.33E+02
773,1.209,7.36E+02
775,1.189,7.38E+02
777,1.197,7.41E+02
779,1.188,7.43E+02
781,1.188,7.45E+02
783,1.177,7.48E+02
785,1.181,7.50E+02
787,1.178,7.52E+02
789,1.175,7.55E+02
791,1.159,7.57E+02
793,1.144,7.59E+02
795,1.135,7.62E+02
797,1.153,7.64E+02
799,1.136,7.66E+02
801,1.143,7.69E+02
803,1.13,7.71E+02
805,1.116,7.73E+02
807,1.121,7.75E+02
809,1.096,7.77E+02
811,1.115,7.80E+02
813,1.116,7.82E+02
815,1.108,7.84E+02
817,1.105,7.86E+02
819,1.065,7.88E+02
821,1.081,7.91E+02
823,1.074,7.93E+02
825,1.076,7.95E+02
827,1.077,7.97E+02
829,1.073,7.99E+02
831,1.069,8.01E+02
833,1.034,8.03E+02
835,1.053,8.06E+02
837,1.052,8.08E+02
839,1.042,8.10E+02
841,1.045,8.12E+02
843,1.028,8.14E+02
845,1.033,8.16E+02
847,1.025,8.18E+02
849,0.971,8.20E+02
851,1.003,8.22E+02
853,0.973,8.24E+02
855,0.877,8.26E+02
857,1.011,8.28E+02
859,0.997,8.30E+02
861,0.997,8.32E+02
863,0.999,8.34E+02
865,0.97,8.36E+02
867,0.88,8.37E+02
869,0.967,8.39E+02
871,0.986,8.41E+02
873,0.978,8.43E+02
875,0.981,8.45E+02
877,0.984,8.47E+02
879,0.959,8.49E+02
881,0.96,8.51E+02
883,0.948,8.53E+02
885,0.963,8.55E+02
887,0.947,8.57E+02
889,0.949,8.59E+02
891,0.944,8.61E+02
893,0.934,8.62E+02
895,0.936,8.64E+02
897,0.939,8.66E+02
899,0.912,8.68E+02
901,0.905,8.70E+02
903,0.905,8.72E+02
905,0.893,8.73E+02
907,0.891,8.75E+02
909,0.861,8.77E+02
911,0.87,8.79E+02
913,0.876,8.80E+02
915,0.866,8.82E+02
917,0.859,8.84E+02
919,0.858,8.86E+02
921,0.83,8.87E+02
923,0.821,8.89E+02
925,0.825,8.90E+02
927,0.828,8.92E+02
929,0.833,8.94E+02
931,0.826,8.95E+02
933,0.832,8.97E+02
935,0.818,8.99E+02
937,0.802,9.00E+02
939,0.808,9.02E+02
941,0.8,9.04E+02
943,0.784,9.05E+02
945,0.799,9.07E+02
947,0.793,9.08E+02
949,0.777,9.10E+02
951,0.778,9.11E+02
953,0.771,9.13E+02
955,0.76,9.14E+02
957,0.774,9.16E+02
959,0.771,9.18E+02
961,0.767,9.19E+02
963,0.767,9.21E+02
965,0.764,9.22E+02
967,0.757,9.24E+02
969,0.776,9.25E+02
971,0.763,9.27E+02
973,0.764,9.28E+02
975,0.75,9.30E+02
977,0.768,9.31E+02
979,0.768,9.33E+02
981,0.762,9.34E+02
983,0.766,9.36E+02
985,0.771,9.37E+02
987,0.756,9.39E+02
989,0.767,9.41E+02
991,0.764,9.42E+02
993,0.755,9.44E+02
995,0.756,9.45E+02
997,0.743,9.47E+02
999,0.743,9.49E+02
1002.5,0.745,9.53E+02
1007.5,0.737,9.57E+02
1012.5,0.734,9.60E+02
1017.5,0.721,9.64E+02
1022.5,0.704,9.67E+02
1027.5,0.708,9.71E+02
1032.5,0.688,9.74E+02
1037.5,0.692,9.78E+02
1042.5,0.681,9.81E+02
1047.5,0.685,9.85E+02
1052.5,0.661,9.88E+02
1057.5,0.65,9.91E+02
1062.5,0.642,9.94E+02
1067.5,0.643,9.98E+02
1072.5,0.638,1.00E+03
1077.5,0.63,1.00E+03
1082.5,0.62,1.01E+03
1087.5,0.614,1.01E+03
1092.5,0.612,1.01E+03
1097.5,0.599,1.02E+03
1102.5,0.608,1.02E+03
1107.5,0.601,1.02E+03
1112.5,0.603,1.03E+03
1117.5,0.589,1.03E+03
1122.5,0.579,1.03E+03
1127.5,0.569,1.03E+03
1132.5,0.566,1.04E+03
1137.5,0.563,1.04E+03
1142.5,0.557,1.04E+03
1147.5,0.556,1.05E+03
